,Title,Keywords,Strength_Weakness,Review_Rating,Review_Confidence
65,Simplified State Space Layers for Sequence Modeling,"Keywords: sequence models, state space, S4, RNN, transformers, long range arena","The proposed layer, s5, replaces the frequency-domain approach used by S4 with a recurrent, time-domain approach bypassing non-trivial steps needed for S4. The method achieves high performance with comparable complexity of s4.
The source code link provided in the paper isn't working, The authors should publish anonymized code for the review purposes with the correct link. | [+] The paper is very well written with a concise and clearly structured background section.
[+] All experiments are repeated multiple times with different seeds, leading to more stable and thus scientifically valuable results.
[+] Detailed and comprehensive comparison with S4 and its components with helpful illustrations and descriptions.
[+] The reviewer highly acknowledges the inclusion of concurrent work in the comparison.
[-] Although all experiments are repeated multiple times, no error bars are reported. Especially in cases where multiple methods perform similarly, a corresponding deviation measure proves to be really helpful for judging.
[-] It is not clear what the reported scores in Table 1 are. Assuming the scores to be accuracy scores, the average accuracy provides only limited insight under the assumption that the tasks are of varying difficulty (i.e. different number of classes with different relative class sizes, etc.). The reviewer suggests reporting the average rank for each method instead.
[-] Regarding the results reported in Table 3: are the results marked with an asterisk (*) computed on 5 seeds, and all others (i.e. „CRU (our run)“ and „S5“) on 20 seeds? If yes, this might skew the result. The reviewer suggests using the same test protocol for all methods in this case. If not, the reviewer suggests clarifying the use of different seeds. | This paper is very well written, precise, and easy to follow. I found the background on S4 layers incl. the diagram very useful and more accessible than the original paper, and I also think the authors made a good choice in explaining their extension S5 by contrasting them to S4. It is also great to see the easy-to-implement jax code in the appendix.
The experimental evaluation is extensive, with many and the most important baselines, evaluated on commonly used long-range-dependency benchmarks. It is especially nice to see ablation studies in Appendix E, evaluating different model sizes (making it more or less similar to S4) as well as initialisation and continuous-time (vs. direct discrete-time implementation), showing that these are the most important features.
I did not find major problems or concerns. But I would be interested if the relation between S4 and S5 (App. D) could be made with less restrictions. Especially assumption 2 seems a bit strict? I would also have liked to see how the model deals with uncertainty/unpredictability, which is often the case in forecasting (e.g. the stock market would be an extreme case). The sequential image classification tasks are a bit unrealistic/artificial. But I do realise this is not the goal of the paper, and previous work from this domain also does not evaluate in such settings.",8.0,3.3333333333333335
66,Sparse Mixture-of-Experts are Domain Generalizable Learners,"Keywords: domain generalization, mixture-of-experts, algorithmic alignment, visual attributes","Strengths
I liked the idea of applying mixture of experts for solving the problem of DG. I resonate with the authors, that it is a bright direction for explorations in DG
The experiments are thorough and the results appear promising and t
Weaknesses
My major concern with the paper is that some important recent papers or results/discussions from cited papers are missing.
(a) For instance, why did the authors ignore the MIRO+SWAD numbers in Cha et al. 2022. It clearly and comprehensively outperforms the proposed method on all the datasets.
(b) Author missed in important recent work by Sivaprasad et al. [A], which makes a similar observation that backbone plays a more crucial role in DG compared to tailored algorithms. They show that ERM with Inception Resnet backbone can achieve 89.11% accuracy on PACS (outperforming the proposed approach on the particular dataset). That clearly dilutes the first contribution of the paper. I suspect more similarities with that work as well in terms of distribution shifts etc. A discussion is warranted.
(c) Finally, were the experiments in Table 1 averaged over multiple runs?
[A] Sivaprasad et al. Reappraising Domain Generalization in Neural Networks, arXiv 2021 | Strengths:
The paper tackles an important problem of domain generalization and proposes a good direction to approach it, by designing models that are well aligned with the desired task.
The formalization of alignment between models and the task is sound and useful for guiding the design of future architectures.
The proposed model seems to be beneficial for DG tasks. It is good to see that GMoE obtains good results with standard ERM training, but also benefits from DG algorithms.
It is interesting to see that the experts seem to specialize, as seen by histograms and examples in Section 5.
Weaknesses
The paper did not explain in much detail why conditional statements are good for Domain Generalisation. As this point is crucial in linking the proposed method to DG, it should be better explained. At the high-level Theorem 2 says that the proposed model is good for cases where the true function is composed of similar mechanisms (selection + application of submodule) as the GMoE model (gating + separate FFN). But still, it should be explained in more detail why such functions are preferable for DG. Some intuitions are given in Section 4.2, but expanding them would be good.
The paper could discuss connections to other works that mixture-of-experts for domain adaptation [A], or use experts in similar ViT models [B].
[A] Guo et al. “Multi-Source Domain Adaptation with Mixture of Experts” EMNLP 2018 [B] Rahaman et al. ""Dynamic inference with neural interpreters."" NeurIPS 2021. | The paper focus on an interesting aspect and the paper are overall easy to understand. But some important experiments are missing.
Missing comparison between transformer with ERM and transformer with DG. The core motivation ""empirical risk minimization (ERM) outperform CNN-based models employing state-of-the-art (SOTA) DG algorithms"" can just because the transformer is a stronger backbone.
Why is GMoE superior to a normal MoE. The major difference is that it forces a normalized operation on the input of the gating function and uses a learned embedding dictionary to decide the gating. The ablation study of why this is superior is missing from the paper.
The paper states that GMoE relies on visual attributes to have better performance. This is not convinceable from figure 3(b). It seems that e0 and e2 are specialized for background and others (e3,e4, e5) are all activated by almost all the visual attributes. Figure 3(c) is also not convincing to me. It seems no strong relation between experts and attributes. Any network would have similar visualization that some part of it prefers some region in the image.
Overall, the experiment parts seem to be a weakness: not enough experiments, ablations, and convincing visualization. | As a clear strength, the paper provides detailed argumentation to motivate each of its design choices, going beyond a purely empirical study. Most prominently, it motivates the choice of ViT architecture by means of Theorem 1 and the choice of (G)MoE by means of Theorem 2. Both theorems provide a somewhat theoretical grounding of the architectural choices made. The empirical evaluation is extensive and convincing. A minor weakness is that further tweaks in Section 4.3 are made on purely empirical grounds and ablations are relegated to the appendix.",6.75,3.75
67,Statistical Efficiency of Score Matching: The View from Isoperimetry,"Keywords: score matching, log-Sobolev inequality, isoperimetry, relative efficiency, sample complexity","Strengths:
Proofs are clean and straightforward.
Theory corroborates with practical observation, that score matching on multimodal data requires noise perturbations.
Weaknesses:
Theory is mainly descriptive rather than prescriptive --- it is well known that noise-perturbation is crucial for properly learning scores [1].
Non-asymptotic theory is limited to comparing loss values (KL divergence vs expected square error of scores), which does not provide a clear insight into how the resulting densities themselves compare.
Asymptotic theory is limited to learning on distributions in the exponential family.
[1] Song, Y. and Ermon, S., 2019. Generative modeling by estimating gradients of the data distribution. Advances in Neural Information Processing Systems, 32. | Strength:
Score matching is a widely used technique and its statistical analysis is of high interest to the community.
Their theoretical results seem novel and technically solid to me. I found the isoperimetric viewpoint quite interesting.
I found the paper well-written and easy to follow.
Major comments:
Why is Thm. 3 about an unknown direction? It makes sense to me if the goal is to estimate
||θ||
or
w0⊤θ
for a prescribed
w0
. The fact that the lower bound is proved for an unknown vector
w
is confusing to me. Is it possible that there exists some
w′
such that the score-matching estimator achieves better efficiency?
The paper could benefit from adding more explanations and discussions. For example,
How large is
CLS(q)
compared to
CLS(q,P)
depending on
P
? Can you give an example?
Can you provide an example for Thm. 2, just like Thms. 1 and 3?
It would be helpful to give some intuition on the tools used in Sec. 2.
From (1),
Jp(q)−Jp(p)
is equal to
1/2
of the RHS of (6). Prop. 1 seems to be missing a factor of 2. This also holds true in the latter results like Thm. 1.
Minor comments:
Should
p
be smooth in Def. 2?
What is
f
in Def. 3?
The notation
Id
in the paragraph Mollifiers can be confused with the identity matrix.
Jp(q)
should be
Jp(p)
in the equation below (6).
The subscripts MLE and SM in Def. 6 and Prop. 2 are too large. Maybe use \text{}?
In conclusion, ""In tihs paper"" --> ""In this paper"". | Many results of the paper are interesting and insightful. And they are fairly novel since this work is probably the first to discuss the statistical efficiency of score estimator.
However, the clarity of the paper could be improved. I have a few suggestions below. Also, with some more insightful experiments, the motivation of the paper could be boosted.",8.0,3.0
68,Symbolic Physics Learner: Discovering governing equations via Monte Carlo tree search,"Keywords: symbolic regression, Monte Carlo tree search, governing equations, nonlinear dynamics","strengths: The strength of the research is its stable symbolic regression compared to prior methods.
weaknesses: The following three points are drawbacks 1 There is no discussion or theoretical analysis of why the proposed method is effective. Therefore, I cannot eliminate the suspicion that the effectiveness of the proposed method over the prior methods depends on the superiority of the hyperparameter tuning. I think it is good to show what kind of ""prior physics knowledge in nonlinear dynamics"" can be implemented by the proposed algorithm, and provide numerical experiments to demonstrate its effectiveness.
2 Where the stability of the estimation results due to hyperparameter settings is unclear. Please explain the optimization method for hyperparameters and the stability of the estimation results with respect to variations in hyperparameters.
3 Where it is unclear whether the hyperparameter tuning of the prior method is appropriate. It is same as above point. In particular, we would like to know why the results in Table 1 do not match the results of similar experiments presented in the paper proposing the prior method. (Table 1 in [Mundhenk et al., 2021]) | Strengths
1. The paper is well-organized and easy to follow.
The organization and the writing of the whole paper are very attractive to me. The introduction and the background sections go over the different lines of existing work and the background one needs before diving into the proposed method in this paper. Figure 1 and Algorithm 1 clearly illustrate the high-level architecture and the underlying details of the method, respectively. Sections 4 to 7 discuss how the method could be applied to different benchmarks and tasks.
2. The proposed method adopts three useful adjustments to the conventional MCTS.
The proposed Symbolic Physics Learner (SPL) machine carefully incorporates the three adjustments to the conventional MCTS, which largely improve the prediction performance and stability.
3. The experimental sections are impressive to me.
The experiments are conducted on four separate cases. The results show a consistent improvement on a bunch of tasks for SPL.
Weaknesses
1. The model novelty.
I am a little bit concerned about the novelty of the proposed method. It looks like an incremental model that makes several modifications on top of a popular model. | The paper is well written and easy to follow. The authors perform a multitude of experiments on symbolic regression and discovery of nonlinear dynamics. Comparison with state-of-the-art related works clearly demonstrates the shortcomings of related works and the efficacy of the proposed method.
I am missing a more detailed description and direct comparison with related works on MCTS for symbolic regression. How is your work different from theirs? Similarly, I would expect a quantitative comparison with existing MCTS methods for symbolic regression.
There is one ablation study on the importance of adjustments to MCTS (sec. 4.2), yet the results are barely mentioned, and I miss some analysis on them. You could have included the results (and the analysis) in the appendix. It is surprising that removing each adjustment separately results in a performance lower than 60%. Can you provide more detailed results, and perhaps explain why that might be the case? | Strengths:
This is a strong paper, and has clear novelty in the area of symbolic regression. The paper has extensive comparison to competing methods, with good results.
Weaknesses:
The theoretical aspects of the paper could be improved.
The theoretical basis of this approach should be highlighted in comparison to existing methods of symbolic regression. In addition, since it is based on stochastic methods for which guarantees have been given for other applications, this is a clear lack. Questions include: What type of sampling distributions are used, and can these be modified during search to improve the returned function?",8.0,3.5
69,Tailoring Language Generation Models under Total Variation Distance,"Keywords: language generation, maximum likelihood estimation, total variation distance, text degeneration","STRENGTHS
This is overall a well-rounded paper: it tackles a very important problem, the proposed solution is sound and well-motivated (although I did not carefully check the correctness of the maths), the paper has more than enough substance, and the reported results are solid.
Despite being somewhat math-heavy, the paper is written in a very clear and didactic way. I found it easy to follow and an enjoyable read overall!
Comprehensive (although not entirely convincing, see below) experiments covering 3 downstream applications and a synthetic task, with a good number of baselines.
WEAKNESSES
The experiments are comprehensive, but limited to rather artificial (or at least not the most relevant) scenarios from today’s perspective. For instance, the authors use a 1-layer LSTM trained on 10k sentences as their oracle for the synthetic data experiments. This sounds ridiculous in 2022, when there are dozens of strong language models publicly available. Similarly, the choice of IWSLT14 as the evaluation benchmark for MT and Gigaword for summarization do not seem the most relevant nowadays (e.g. why not run MT experiments in more languages and/or a more recent WMT benchmark)? In addition, all real-data experiments rely on seq2seq models, while it is decoder-only models that are becoming more and more central in NLP.
Connected to the previous point, the authors have a decent number of baselines that they implement, but they do not compare to any number previously reported in the literature. If one checks previously published papers, it seems clear that the reported numbers are rather far from the state-of-the-art. For instance, https://aclanthology.org/2021.emnlp-main.534.pdf reports 38.6 BLEU in IWSLT14, compared to 35.1 for the best system in this paper.
Given the previous points, I think that the experiments in the paper are valid as a proof of concept, but are far from convincing me that I should use the proposed approach when I train my next NLG model. You have convinced me that the approach has some potential, but not necessarily that it is better than standard MLE in the real world. | Experiments are on a synthetic task as well as regular tasks including machine translation and summarization. Experiments are also done on long text generation as well, and I’m glad to see that it works well.
I’m glad that the paper involves discussion of Kang and Hashimoto (2020) as well as Pang and He (2021). One concern is that given that the authors’ motivation and the two papers’ motivation are so similar – all of the approaches (the two papers’ as well as the authors’) propose to downweight unlikely / outlier tokens, I would appreciate some deeper explanation on the pros and cons of each approach, or why the authors’ approach excels.
Update: I read through the paper again, and responded to the authors' rebuttal below -- I don't really have complaints otherwise. I think the motivation and the execution are great. | Strengths: -Novel method -Thorough empirical results (both real and synthetic) -Well written",8.666666666666666,3.3333333333333335
70,Targeted Hyperparameter Optimization with Lexicographic Preferences Over Multiple Objectives,"Keywords: Automatic Machine learning, Hyperparameter tuning, Lexicographic preference","Strengths:
Interesting method with a lot of potential
Strong performance compared to existing state-of-the-art multi-objective HPO methods
Robust and strong anytime performance
Weaknesses:
Requires the order of objective functions as an input by the user (who might not be able to express such an order)
Requires the user to specify goals/thresholds which might be difficult to provide for black-box objectives. Meaning to provide such information the user needs extensive knowledge about the black-box objectives. | Strengths:
The problem is well motivated and thoroughly described; and the proposed use of lexicographic preferences is well justified.
The problem formulation is mostly clear (but see caveats below).
In general I was able to follow the development of the algorithm and its description.
Weaknesses:
The algorithm and its description are somewhat hard to parse. After multiple read-throughs I think I have a reasonable understanding (but not perfect - see questions below), but it would have been easier if the larger ""text chunks"" (e.g. paragraph 2 on page 5) were rewritten using dot-points, tables etc to improve readability. You may also want to consider motivating the approach taken in the algorithm (what is it based on and why) before presenting it.
Have you considered the convergence properties of this algorithm (""big-O"" behaviour, regret bounds etc).
Minor points:
The presentation was inconsistent in the results section - for example the highlighting in table 1 (bold for all within the error bars of the best result) and table 2 (bold only for the ""best"", ignoring error bars).
Why inf (text) in some places,
∞
in others?
Questions:
Regarding (1), do you intentionally allow for solutions that do not reach the goal for some objectives? This appears to be the case (z_*^k is max of the goal and ""best we can do plus tolerance"" if I'm reading it correctly) - perhaps some commentary on why such solutions are acceptable would be of assistance here?
Was there a reason (technical or otherwise) for using randomised direct search rather than an algorithm specifically designed to deal with expensive optimisation problems (Bayesian optimization or similar)?
You mention that the solution found is (potentially) simply one sample of a region of the Pareto front. What if the algorithms finds multiple such solutions? Or is this not possible?
What is the purpose of lines 9-12 in the algorithm? In particular, where do the various ""update equations"" here come from?
What is the termination condition for the algorithm? | Strengths:
The LexiHPO framework is novel to the best of my knowledge, and may be more intuitive to practitioners than dealing with multi-objective approaches that discover Pareto frontiers.
The LexiHPO algorithm is described well and the authors provide intuition about how it was designed.
Extensive experimental results are provided that demonstrate the performance of the algorithm, but also the use-cases presented help to justify the idea of introduce a lexicographic ordering into multi-objective optimization.
Weaknesses:
Only a few sentences are devoted to existing work regarding multi-objective optimization with preferences. I think the paper would be improved if a little more spaced was devoted to explaining why LexiHPO is somehow a better way to incorporate preferences than Paria et al. 2020, Abdolshah et al. 2019 and Zitzler et al. 2008, and also why none of these methods could be used as experimental baselines.
In Section 3 it is stated: ""However one problem with the vanilla lexicographic relations is that they cannot accommodate user-specified tolerances and goals on the objectives."". I found the flow here a little confusing - wouldn't it be better to introduce equations (5), (6), (7) in Section 2.1 since one can argue they fundamentally relate to the setup itself, rather than the algorithm. Whereas the algorithm is responsible for computing the online statistics in equation (8)?
The datasets used in Section 4.2 are very small and the results are not entirely convincing statistically. While I feel that the contributions of the paper stand without this section, I think that in order to convincingly argue that LexiFlow can be used to reduce overfitting it would be necessary to use more datasets and/or perform rigorous statistical hypothesis testing.
Minor corrections:
In the example at the bottom of page 3 it is stated the primary objective is the model's prediction error, but later in the example it is referred to as ""loss"".
In the same example, it is stated that the goal vector should contain +infinity in the first position, shouldn't this be -infinity?
""We also urge methods that are efficient and cost-frugal"" -- ""urge"" is probably the wrong choice of word in this sentence.
In Figure 2 and Figure 3 - is there a reason why the LexiTarget is not shown for all objective?
Section 4.1.3 last paragraph - Figure 4 is referenced whereas I think it should be Figure 3?",8.0,4.0
71,Temporal Domain Generalization with Drift-Aware Dynamic Neural Networks,"Keywords: Domain Generalization, Sequential Learning Model, Dynamic Neural Network","Strength:
Interesting problem setting
Interesting approach with solid results.
Weaknesses:
Paper does not provide enough information to understand the full details (e.g. see comments on integrals and proofs)
Proofs and theorems are not fully clear | The paper approaches the important problem of temporal concept drift with an elegant solution. The draft is quite dense but remains clear. The experimentation is thorough with useful ablation studies and interesting discussions and limitations.
The theoretical results are interesting and show the importance of modelling the concept drift, but do not quite show why the proposed approach should outperform the other state-of-the-art strategies. Importantly, two key claims are unclear:
Why should the variance of the union of domains always be larger than the last domain? For instance, if each domain at time
t
is a gaussian with mean
0
and variance
t
(the variance increases with time, meaning that the union has a lower variance than the last observed distribution)
Why does the posterior always have a lower variance than the prior? I think this claim only stands in expectation. Finally, the formalisation of the concept drift under which the methodology would perform better would be particularly valuable.",6.0,3.0
72,The Lie Derivative for Measuring Learned Equivariance,-''-,"The paper is well-written. I found it easy to read. The storytelling of hte paper is of high quality. The derivations are accurate and the math notation is well-understood.
Strengths
The authors pay attention to the problem which is less studied in the community - the problem of measuring the equivariant properties of various models.
The theory of the paper is solid. And demonstrates a very good understanding of the problem.
The experimental results of the paper demonstrate that such a method is useful for the analysis
No Strengths I don't see any significant issues, which may affect my rating drastically. However, I would like to address several questions and suggestions, which may improve the quality of the paper.
The related work misses a section on why we are so motivated to measure the equivariance error. There were several papers which demonstrated that the model's accuracy and its equivariance error are highly correlated. In [1] the authors take a network and train it by minimizing the equivariance error which leads to a better accuracy than any other counterparts. In [2] the authors compare different scale-equivariant models, conclude that the equivariance error is not 0, and demonstrate that the lower it is the more accurate the model becomes.
[Does not affect my rating. Just a pure interest] Although it was not possible to include this paper beforehand, there is a recent paper which considers a similar problem. In [3] the authors introduce a similar metric for measuring the symmetric properties of the model. What is the main difference between their approach and yours?
Let us consider two neural networks, which perform binary classification. The very last layer outputs a positive or a negative value for either class 1 or class 2. We initialize them with the same weights. However, for network 2 we multiply the output by
106
. Do I understand it correctly, that for network 2 LEE will be
106
larger than LEE for network 1? If so, can we really compare two neural networks based on Eq 4? Do we need an extra step of output normalization?
In supplementary materials, in A3, paragraph 2, you mention that there is an inequality between the
L
of the network and the sum of the
L
of its layers. Let us consider a network, for which the very last layer just multiplies everything by
0
. Such a network is absolutely invariant, thus
L=0
. However, the
L
of the layers of the network can be arbitrary large. Thus, Figure 4 does not really tell us anything about the network as a whole. Could you make a comparison where you plot side-by-side the cumulative loss as a sum per-layer losses. And a series of losses calculated for all truncated subnetworks of the original networks
subnetk=fk∘⋯∘f1
[1] Khetan N. et al. Implicit Equivariance in Convolutional Networks, preprint 2021
[2] Sosnovik I., Moskalev A., Smeulders A. Disco: accurate discrete scale convolutions, BMVC 2021
[3] Moskalev A. et al. LieGG: Studying Learned Lie Group Generators, NeurIPS 2022 | Strengths
The paper considers an important question in the field. Instead of proposing a novel architecture, this work provides a useful comparison of the strengths and weaknesses of existing state-of-the-art methods from the viewpoint of their ability to learn equivariance. It could provide insights for improving equivariance in both models with built-in and no built-in inductive bias or help to make model selection easier.
The experiments are really quite extensive. I agree with the authors' claim that the scale and scope of their analysis are helpful in making the trends clear against the noise and other factors contributing to model performance and equivariance error. Given the goal here is to say something broad about CNNs or ViT in general, it is essential a wide variety of architectures in both classes are considered.
Previously works on equivariant neural networks have not been overly focused on aliasing. The equivariance is usually analyzed from the point of view of continuous signals and equivariance is proved in the continuous case. Empirical measurements are used to assure that discretization errors are acceptable. However, it seems clear that discretization is important and limiting the potential advantages. For example, many applications of E(2)-CNN use small discrete rotation groups instead of continuous groups. This work addresses aliasing head-on and provides evidence of the extent to which it contributes to equivariance error and specifically where (non-linearity).
The definition of LEE and the observation that LEE can be broken down on a layer-by-layer basis seems like an important contribution. Previously, there was not a precise way to quantify the contribution of each layer to EE. Practically, one could measure the EE over a single layer (as is done here for alternate EE metrics, I believe), but this is not guaranteed to combine in any reasonable way.
The result shown in Figure 4 and subsequent insights are very interesting. I appreciate that several different comparisons are done: CNNs vs. ViT, different symmetries, different EE metrics. The finding that non-linearities contribute the most to LEE raises interesting questions. What about the fact early layers seem to contribute more? The observation the contributions to EE for each layer are similar for different symmetry groups suggesting aliasing the root cause is interesting.
Section 6 discusses several ways to improve equivariance learning given that baking equivariance seems to come up short.
Weaknesses / Questions
Since the task is invariant (equivariant with output having trivial rep), the representation must go from having non-trivial group action to trivial group action. In practice, this invariance can be baked in either by mapping to invariants and having later layers be unconstrained or having equivariant layers and then a final invariant layer. Thus for a classification task, it is not necessary for the intermediate layers to have low EE for the final NN to be invariant. I feel this could somewhat undermine the assumptions of the layer-by-layer LEE analysis. Could the authors comment? I would feel more confident if the experiments were performed for a task where the output representation was equal to the input representation, for example, image segmentation.
Another potential aspect overlooked in the setup is the potential for a non-trivial action on the channels of the hidden features. This absolutely key to making equivariant neural networks work. My understanding is that LEE is assuming the channel representation is trivial (though I could be mistaken). Thus we could be measuring high LEE when in fact it would be low if we knew the way the channels should transform.
As noted in the paper, CNNs are often not very equivariant (compared to many other equivariant networks) due to discretization, pooling, and stride. I'd like to see results showing the equivariance error for the CNNs vs. ViTs at initialization and throughout training. If the compared CNNs do not have low EE at initialization, then the argument that they have built-in equivariance is not very strong. I'd feel more comfortable with a comparison between E(2)-CNN and unconstrained networks for rotational equivariance error. In this case, I think the E(2)-CNN architecture would have relatively low EE.
Although it was posted on the arXiv only in October and has now been accepted to NeurIPS (per the schedule), I believe that LieGG (https://arxiv.org/abs/2210.04345) covers some similar territory in terms of using lie algebra action on functions space to analyze the learned symmetry of the model. That work also includes analysis of ""symmetry bias"" (analogous to equivariance error) and per-layer analysis (see Fig.5). I don't consider it to pre-empt this work, both because they are concurrent and because the focus is very different, however, I would like to see a comparison added.
I take some issue with the claim that it is surprising that non-equivariance models attain lower equivariance error after training. Equivariant networks certainly have lower equivariance error at initialization that unconstrained networks, but learning equivariance is necessary in order to get good performance, so it follows that if an unconstrained network achieves better performance than an equivariant one, it may well have lower trained equivariance error (EE). Consider, for example, a regression task. Assuming the ground truth is perfectly equivariant, then the equivariance error will be bounded by 2*(approximation error) for any sample by the triangle inequality. Since you consider a classification task, this relationship is a bit more obscured, but still well represented by your results.
Questions
I'm unclear on the aliasing operation
A
versus the map
Alias(n)
. Can you clarify? In particular, on page 3, it seems
A:N→N
, but on page 6, it seems
A:(R2)Rc→(R2)Rc
, i.e. images to images.
Could section 4 avoid referring to flows and be written in terms of the exponential map
g→G
?
In section 5, you prove that Alias results in translation LEE. I didn't fully understand why this points to the non-linear layers.
Minor Points
The abstract says ""introduce the Lie derivative,"" I would re-word to make clear Lie derivatives are pre-existing work, they are merely being introduced as a method here.
I'd replace ""it's"" with ""it is"" since this is formal writing.
In two places
↦
appears when it should be
→
.
↦
is for elements and
→
is for sets. As in
f:X→Y
mapping
x↦y
.
Page 4 ""the operator
ρ21(g)[ΦYt]
"" Should it be
ρ21([ΦYt])
?
In the notation for LEE in eqn. 4, you might want to include the dependence on
X
.
Section 5, first sentence ""equivariance"" -> ""equivariant""",8.0,4.5
73,The Modality Focusing Hypothesis: Towards Understanding Crossmodal Knowledge Distillation,"Keywords: multimodal learning, knowledge distillation","Strength: (a) The author hypothesized that for crossmodal KD, distillation performance depends on the proportion of modality-general decisive features preserved in the teacher network, this hypothesis is refreshing to me. (b) The verification experiments in Figure 2 and 3 are convincing to me. Weaknesses: (a) In some cases, modality general decisive features and modality-specific decisive features of audio and video modalities could be imbalanced, e.g. on VGGSound Event dataset, there could be more audio decisive features than visual features feature, How would the proposed method handle this? | The main strength: authors proposed the concept of modality-general decisive features for cross modal knowledge distillation, and proposed a hypothesis that the key factor for improving the student model performance is that the teacher model is trained based on the modality-general decisive features. Authors provided theoretical and experimental analysis to support their hypothesis. This hypothesis could provide new insight for the reason of when a student model could perform well in cross-modal knowledge distillation.
Main weakness: the way to decide what kind of features are modality-general decisive features are difficult to control and search. The advantage of deep learning is to automatically learn the ""useful"" features for improving the performance, while authors strategy of determining the modality-general decisive features is heuristic, and usually difficult to decide. In particular, how to decide the modality-general decisive features itself is a difficult problem. | Pros:
The proposed Modality Focusing Hypothesis is significant and might raise some interest in controllable cross-model distillation. Rich experiments verify this claim.
The organization of the paper is good in general.
Cons:
Although I admit and like the Modality Focusing Hypothesis, this hypothesis conflicts with the general multi-view assumption, i.e., each view could bring extra useful downstream information [1]. Different views always have some specific information and we always find that learning a multi-modal model is better than every single modality (CLIP), at least in most datasets. Why this phenomenon is different in knowledge distillation? One might argue that view-specific information contains much redundancy [1]. I'd like to see some explanations about this point.
It is not clear to me that how to control the
γ
, e.g., how to calculate
γ
in Table 2? What's the rule? Also, how to quantize this parameter during other experiments?
For MM-IMDB data, why there is more modality-specific information?
The modality Venn diagram is not new enough, as there are plenty of works that use this to analyze the effectiveness of multi-modal learning [1-3]. Specifically, [2] also claims that modality-general information is essential. The author is encouraged to change their claim that treats this as a contribution and do a better job by clarifying the differences between these relevant works and the proposed method.
[1] Self-supervised Learning from a Multi-view Perspective, ICLR'21
[2] Dual Contrastive Prediction for Incomplete Multi-View Representation Learning, TPAMI'22
[3] COMPLETER: Incomplete Multi-view Clustering via Contrastive Prediction, CVPR'21",7.333333333333333,3.0
74,The Role of Coverage in Online Reinforcement Learning,"Keywords: reinforcement learning theory, online RL, offline RL, learnability, general function approximation","Strength:
The topic is important and the idea is novel. Both offline RL and online RL are important topics for the community and the paper serves as a bridge of the two formulations. In particular, the idea that the notion in offline RL can facilitate online exploration is novel and may serve as an inspiring point for future researches.
The story is complete. The authors compare their notion with existing notations for both online and offline RL, which addresses the necessity and novelty of their findings. The example of block MDP is also a good point, which shows how the authors' findings can actually result in a sharper sample complexity, compared with previous works.
Weakness:
Part of the technical contribution is limited, since the algorithm and some of the analysis are directly copied from existing works. However, it shouldn't be considered as a big problem since the paper itself is mainly focused on the analysis instead of the algorithm design, and the paper does show its own novelty in the regret analysis. | Strengths:
The paper addresses an important setting of RL: online RL with access to ofﬂine data
The paper is generally well written
Weaknesses:
However, I have some concerns about the novelty of the main contribution of the paper. A very recent result under review of ICLR 2023 [1] shows that under the Concentrability assumption as Definition 1 (similar to the coverability assumption as the paper proposed), it is enough to achieve an ""optimal"" offline RL, without any interaction with the environment. These results seem correct to me. Then,
If we can access offline data and assume that offline data has good coverage as stated in Definition 2 (lower bound of Concentrability assumption), so do we really need the online RL?
If we really still need the online RL, then it seems that the coverability condition on offline data that the paper proposed is not enough weak to keep a sample-efficient online RL.
[1] https://openreview.net/forum?id=ZsvWb6mJnMv&referrer=%5BReviewer%20Console%5D(%2Fgroup%3Fid%3DICLR.cc%2F2023%2FConference%2FReviewers%23assigned-papers) | Strengths
The paper is well written.
The authors have addressed a crucial challenge of sample efficiency in reinforcement learning and the paper is quite relevant to the community.
The authors have introduced the concept of coverability with taking motivation from the idea of concentrability from offline RL which is quite interesting.
Questions to Authors
It would have been nice to show the effect of coverability coefficient via empirical studies.
Is it possible to have coverability coefficient =0 ?
How difficult is it to construct the confidence sets in practice? Is the approach feasible?
Is it possible to extend this framework to continuous state-action spaces?",7.0,3.3333333333333335
75,Time Will Tell: New Outlooks and A Baseline for Temporal Multi-View 3D Object Detection,"Keywords: Computer Vision, 3D Object Detection, Stereo Matching","Strengths:
New formulation of the exiting multi-view, multi-frame image based 3D detection methods.
Use both theoretical and empirical analysis by introducing localisation potential, to unveil the importance of longer time horizon.
Impressive performance in nuScenes leaderboard.
Writing is clear and easy to follow.
Weakness:
I have one question regarding the experimental analysis. Did the authors analyse the performance improvement for objects with different speed? It is interesting to see the impact of long term fusion on static, slowly moving and fast moving objects. | Strength:
This work borrows a lot of knowledge and tools from multi-view stereo to help us understand and analysis how temporal context should be used for vision-based 3D object detection. Introducing multi-view stereo to 3D object detection is a valuable direction that probably worth much more research, and to my knowledge this work can be seen as one of the few works that open up this direction.
The analysis based on the proposed ""localization potential"" well-explained the motivation of using both long-term and short-term memory, and the conclusions shown in Fig.4-6 are quite interesting and inspiring.
The final method is quite simple, easy to be re-produced.
Experimental results are very promising, refreshing previous state-of-the-art by a significant margin, showing the importance of using long-temporal context.
Thorough abation study.
Weaknesses:
I think the biggest issue is the presentation. I appreciate the dense technical content, which indeed brings difficulty in clarification; But the presentation could definitly be improved. For instance, a reader who has weak background on multi-view stereo may be confusing when discussing the relationship between multi-vew stereo and 3D object detection, since there is little preliminary knowledge introduced in the main text. Maybe it would be better to elaborate more on background, and defer other stuff to the appendices.",8.0,3.5
